,Rank,Racer,Text_Bests,Races,Texts,Career,Best_10,Best_Race,Points,Wins,Win_%,Marathon,Last_Race,Variation
1531,1532.0,speedygonzalez18,105.16,1598,1344,104.18,147.58,167.92,157692.41,716,44.81,101,2021-09-10,12.3
1532,1533.0,na7thana,105.16,3059,1813,101.95,138.2,145.86,219741.18,1185,38.74,44,2020-12-02,11.84
1533,1534.0,itchyhuman,105.13,3892,2552,102.27,154.15,162.72,365104.09,1774,45.58,91,2021-09-14,14.92
1534,1535.0,soldano,105.13,14450,4577,98.94,144.74,153.45,1295218.8,6266,43.36,168,2021-09-16,13.05
1535,1536.0,torfindel,105.12,9627,3210,98.95,141.48,148.36,861697.39,3942,40.95,439,2020-08-12,11.48
1536,1537.0,glitchscott,105.12,9229,1384,90.49,133.41,137.41,74133.3,3708,40.18,234,2020-02-11,15.39
1537,1538.0,catg0ty0urlung,105.1,9009,3998,101.42,144.5,150.31,846448.36,3942,43.76,137,2021-09-15,11.4
1538,1539.0,mayo_tp01,105.08,13061,2468,92.96,151.72,166.4,227878.34,2530,19.37,167,2021-09-12,17.12
1539,1540.0,octophobia,105.07,15430,4261,96.08,148.81,154.43,1066499.76,5881,38.11,289,2021-09-02,15.03
1540,1541.0,theperson60,105.05,7014,3456,102.29,141.64,146.52,643043.7,3020,43.06,388,2021-08-24,10.38
1541,1542.0,-‿-,105.03,7220,1472,94.88,140.56,149.66,116140.13,4319,59.82,202,2020-01-21,12.9
1542,1543.0,alexthelegend,105.02,3517,1917,101.73,143.18,149.21,301145.96,1375,39.1,177,2021-04-19,11.04
1543,1544.0,eizen,105.01,2280,1751,103.97,135.66,148.06,211306.09,1101,48.29,197,2020-05-04,9.36
1544,1545.0,✔️▄◘🚀!new_luca@y..,105.0,8744,1377,91.22,142.6,156.37,105424.85,4302,49.2,235,2021-07-13,14.64
1545,1546.0,shade_senpai,105.0,1899,1421,104.12,141.04,151.49,169354.89,807,42.5,115,2021-09-19,13.24
1546,1547.0,alfos,104.99,3809,1364,100.21,137.48,147.87,60534.38,1466,38.49,117,2020-12-03,9.68
1547,1548.0,mrkmat,104.99,7151,2804,98.58,131.22,138.63,488185.98,3030,42.37,273,2021-09-18,13.41
1548,1549.0,daniel3131,104.99,2399,1138,136.14,260.72,274.05,146449.19,1587,66.15,183,2020-11-13,31.98
1549,1550.0,amanostrich,104.96,2670,1830,101.84,137.1,144.3,199040.3,1160,43.45,109,2021-09-04,14.04
1550,1551.0,skinnyboyxd,104.95,2915,1848,103.18,154.78,170.91,243215.37,1224,41.99,119,2021-09-17,13.85
1551,1552.0,reyalpdab2,104.92,2575,1922,103.68,143.52,147.1,242878.54,1150,44.66,104,2021-08-29,14.68
1552,1553.0,zoticus,104.92,16616,1981,90.19,132.07,134.21,126478.55,6376,38.37,278,2021-07-14,16.07
1553,1554.0,🔻🕷️ꜱᴘɪᴅᴇʀ..,104.92,7329,3575,100.16,176.35,191.92,656080.06,3092,42.19,262,2021-09-18,15.75
1554,1555.0,uberjoe,104.9,7531,3403,101.13,135.65,141.58,626147.1,3461,45.96,198,2021-09-15,9.88
1555,1556.0,bb667,104.9,9670,4008,102.01,152.57,160.82,884775.89,3872,40.04,354,2021-09-09,13.12
1556,1557.0,rportnoy,104.89,66210,4713,89.6,151.96,155.73,3609037.16,25474,38.47,464,2021-09-21,15.36
1557,1558.0,zywinston,104.88,2817,2066,102.5,148.85,158.05,262399.52,1227,43.56,70,2021-09-18,15.3
1558,1559.0,mattymarsh,104.85,6215,2505,100.54,134.07,137.37,546088.48,2408,38.74,218,2021-09-15,10.21
1559,1560.0,wonder..,104.84,2791,1734,102.27,162.58,184.9,247282.5,1205,43.17,335,2021-06-29,10.76
1560,1561.0,mikeswa,104.83,4945,2576,101.6,141.02,148.97,363762.55,2041,41.27,78,2021-06-02,11.02
1561,1562.0,xpain12..,104.82,1747,1430,104.11,146.69,160.45,139698.13,949,54.32,84,2020-01-08,11.69
1562,1563.0,monpre,104.81,3640,2593,103.23,151.56,167.1,299513.54,1635,44.92,146,2021-08-18,14.43
1563,1564.0,invelt,104.81,12382,4384,100.05,143.97,153.58,1143544.91,5193,41.94,282,2021-09-01,10.76
1564,1565.0,pinglei,104.8,2192,1517,102.33,137.05,146.91,190530.65,987,45.03,105,2021-09-16,16.23
1565,1566.0,username_example125259,104.78,5460,2882,102.84,145.1,150.89,495405.81,2141,39.21,140,2021-09-08,16.44
1566,1567.0,zrelova,104.77,5022,2538,103.35,135.72,145.35,441715.55,2528,50.34,102,2021-09-20,10.05
1567,1568.0,yuskov,104.76,4017,2372,102.3,147.23,163.87,358481.5,1824,45.41,158,2021-08-27,15.23
1568,1569.0,faa7,104.76,3720,2448,102.4,136.94,141.81,355577.82,1673,44.97,215,2021-08-13,11.45
1569,1570.0,noupdate,104.73,7781,3174,100.69,138.8,143.36,702316.16,3316,42.62,99,2021-05-10,11.03
1570,1571.0,national235,104.73,1699,1359,103.59,134.6,141.65,159803.46,840,49.44,130,2021-08-26,10.36
1571,1572.0,marchtovalinor,104.72,2524,1519,103.37,134.69,146.11,197996.97,899,35.62,115,2021-04-22,9.6
1572,1573.0,immikeylee,104.72,9710,4029,101.45,141.65,156.14,906343.74,4189,43.14,171,2021-09-15,11.22
1573,1574.0,traditionalcatholic,104.7,12083,1122,93.83,125.69,133.09,62359.9,5336,44.16,151,2020-09-11,10.02
1574,1575.0,chsanfor,104.65,9845,3780,100.57,139.07,147.24,917700.02,4099,41.64,242,2019-11-18,9.56
1575,1576.0,phrasee,104.64,3195,1542,100.94,128.64,135.46,147471.98,1477,46.23,164,2020-02-09,9.48
1576,1577.0,mosanbrick,104.63,2759,1587,102.34,131.71,140.89,178608.68,1008,36.53,125,2021-07-25,8.51
1577,1578.0,djsauble,104.63,2016,1580,103.59,129.39,135.26,194489.99,906,44.94,140,2020-05-11,9.08
1578,1579.0,br100ka,104.62,1843,1453,103.42,135.0,142.15,175410.81,923,50.08,83,2020-09-25,11.17
1579,1580.0,jaeoh1994,104.6,7405,1059,92.04,129.74,134.0,11233.07,2929,39.55,319,2020-09-17,17.61
1580,1581.0,aquaficial,104.6,14332,4354,97.4,141.36,143.8,1084976.69,5586,38.98,130,2021-06-29,12.82
1581,1582.0,solidsnake,104.59,4532,1801,100.7,132.16,137.44,166246.13,2214,48.85,125,2019-08-20,10.18
1582,1583.0,rileymartin,104.59,1578,1327,104.03,134.09,139.12,150032.58,708,44.87,112,2021-08-18,10.1
1583,1584.0,bloodborne_2,104.58,4338,2617,102.01,141.82,151.9,391746.45,1894,43.66,295,2020-03-14,11.79
1584,1585.0,pyry_ouri,104.57,11064,3780,96.57,155.23,166.16,944475.16,4394,39.71,232,2021-06-17,16.44
1585,1586.0,bolemax,104.57,4467,2425,101.17,140.87,149.56,310261.65,2388,53.46,167,2021-07-28,12.78
1586,1587.0,smelons,104.53,3515,1928,102.54,147.83,162.65,251927.48,325,9.25,92,2021-09-08,9.26
1587,1588.0,mhscool,104.51,5931,1997,99.1,142.59,149.0,153088.25,2591,43.69,214,2018-12-07,12.33
1588,1589.0,bnje1,104.48,2021,1568,103.69,137.55,143.95,190080.72,847,41.91,104,2021-09-06,9.16
1589,1590.0,rstubtsc,104.47,2589,1838,103.1,155.31,168.26,222213.24,1121,43.3,90,2021-09-12,12.54
1590,1591.0,surface,104.44,6976,1287,98.88,146.18,158.58,77099.17,3384,48.51,242,2021-09-20,14.0
1591,1592.0,gabe_lumayog99,104.42,2961,1991,102.61,157.85,172.67,241636.29,1364,46.07,175,2020-07-26,14.1
1592,1593.0,igotovancouverc..,104.41,2394,1376,101.12,145.71,153.51,88448.85,1017,42.48,79,2021-08-22,14.08
1593,1594.0,sidm,104.41,13657,3820,96.02,142.92,148.74,679894.87,5951,43.57,300,2021-09-04,13.61
1594,1595.0,nootch,104.4,5709,2905,102.04,151.77,158.4,514968.72,2485,43.53,161,2021-09-18,12.9
1595,1596.0,howardog0707,104.39,3250,1533,96.07,145.16,153.88,144491.34,1459,44.89,111,2021-07-26,17.68
1596,1597.0,wuhchuknow,104.37,4955,1642,98.25,130.81,140.37,114810.24,1832,36.97,176,2021-07-28,12.07
1597,1598.0,sjm46,104.36,2512,1130,99.72,128.58,133.24,85648.83,1081,43.03,30,2021-07-14,10.11
1598,1599.0,big_tyrone,104.35,1567,1250,103.3,133.69,140.54,145963.02,696,44.42,252,2018-08-17,10.06
1599,1600.0,Tim [goal 99.9% percentile]..,104.35,2908,2176,103.07,135.57,143.11,283119.96,1219,41.92,135,2021-06-05,10.12
1600,1601.0,ztgstover,104.32,12184,3742,98.62,150.54,160.18,1012159.11,4063,33.35,186,2021-09-20,13.24
1601,1602.0,clubmeber,104.31,1764,1073,98.43,146.11,149.57,34092.0,583,33.05,122,2021-07-09,16.85
1602,1603.0,chelsky,104.3,4053,2262,96.48,140.17,154.6,263833.18,1650,40.71,128,2021-06-12,21.86
1603,1604.0,carllimcarl,104.3,2131,1651,102.35,142.55,160.99,191337.44,998,46.83,166,2021-01-30,13.0
1604,1605.0,jeelimm,104.29,1581,1339,103.63,133.73,143.34,151232.58,693,43.83,93,2021-09-11,9.66
1605,1606.0,davidjohnst..,104.29,2733,1912,102.8,140.1,144.01,251520.58,1169,42.77,229,2021-09-20,13.19
1606,1607.0,dudebrahman,104.28,4653,1701,100.72,136.52,140.0,159636.34,2107,45.28,103,2021-08-25,11.06
1607,1608.0,taxd,104.28,1547,1160,102.89,134.79,138.45,141217.5,672,43.44,210,2021-09-18,10.88
1608,1609.0,ilanzs,104.28,12391,3562,97.14,159.9,163.51,1045212.39,5036,40.64,370,2021-08-26,20.27
1609,1610.0,fortnitef..,104.27,7332,3350,101.12,153.99,164.32,645163.47,3113,42.46,327,2021-09-21,21.33
1610,1611.0,multizymeth,104.27,2053,1393,101.38,164.76,182.29,114352.02,881,42.91,141,2021-07-04,15.25
1611,1612.0,reverserespect,104.26,2413,1337,98.32,132.3,136.54,123700.07,906,37.55,78,2021-04-12,17.62
1612,1613.0,failzor,104.26,2865,1622,98.37,130.94,141.45,133491.23,1205,42.06,220,2021-08-24,14.17
1613,1614.0,kev011701,104.24,3532,2235,102.1,137.27,143.59,315162.05,1548,43.83,82,2021-08-28,10.61
1614,1615.0,oooyay,104.21,15152,3024,95.25,136.85,141.6,904793.85,6215,41.02,389,2019-09-20,10.86
1615,1616.0,paruki,104.21,3191,1571,100.92,132.05,137.45,137872.93,1421,44.53,52,2021-09-12,9.68
1616,1617.0,i..,104.21,2844,2004,102.87,127.34,128.67,253879.27,1223,43.0,245,2021-06-21,8.02
1617,1618.0,wikemazowski,104.19,3247,2132,103.25,129.06,131.22,290267.33,1364,42.01,219,2021-09-11,8.22
1618,1619.0,dumdumbrulz,104.18,29720,1893,106.53,149.87,154.97,183095.74,15145,50.96,372,2020-03-08,10.39
1619,1620.0,deefly,104.18,11376,4380,97.72,143.61,155.43,1034136.98,4623,40.64,212,2021-09-17,14.06
1620,1621.0,Samadhan Jadhav Fingers are..,104.16,14366,2636,90.18,135.82,139.17,499786.41,5467,38.06,303,2021-06-07,20.06
1621,1622.0,yagotzirck,104.15,6571,2780,98.72,139.63,146.01,554770.61,2754,41.91,177,2021-05-19,13.55
1622,1623.0,puisanberg,104.15,4720,2763,101.6,145.02,149.55,434473.57,2216,46.95,144,2021-09-11,12.44
1623,1624.0,jwatkins,104.15,7893,1388,93.92,129.22,131.46,94478.66,3966,50.25,165,2021-08-20,13.13
1624,1625.0,chlorowins,104.14,1716,1380,103.33,135.92,153.36,154610.65,771,44.93,125,2021-09-01,10.68
1625,1626.0,hillov,104.13,1791,1450,103.18,129.64,133.24,170865.47,816,45.56,128,2021-03-17,9.46
1626,1627.0,spicyfi..,104.11,3912,1282,100.22,133.53,141.81,0.0,1702,43.51,273,2017-04-26,9.56
1627,1628.0,blazian11111,104.11,4591,2077,101.24,140.83,149.37,387440.63,1738,37.86,173,2021-09-12,9.29
1628,1629.0,shogekiha,104.11,1867,1511,102.99,137.02,145.83,156139.69,1047,56.08,173,2021-06-10,13.1
1629,1630.0,thedaniel3131,104.11,2073,1572,103.06,137.41,147.02,185036.02,976,47.08,376,2020-07-10,11.89
1630,1631.0,agenttyty,104.08,2688,1983,102.6,143.06,154.81,243946.75,1315,48.92,132,2021-05-06,11.2
1631,1632.0,poptart128,104.05,7341,1037,91.99,141.17,155.36,42049.76,2710,36.92,203,2021-04-10,13.13
1632,1633.0,reinheart,104.01,5336,3011,101.21,141.01,146.48,496104.52,2462,46.14,96,2021-09-14,13.93
1633,1634.0,xcraft..,104.01,2772,1859,102.5,141.67,146.62,250440.37,1275,46.0,141,2021-08-27,17.06
1634,1635.0,needforaccur..,104.0,1669,1242,102.41,138.82,152.11,148830.68,710,42.54,195,2021-09-16,11.64
1635,1636.0,maythose,103.98,2923,2018,101.75,141.12,150.32,258465.63,1298,44.41,100,2021-09-11,12.03
1636,1637.0,justiceex,103.95,100761,5268,85.82,148.91,155.92,4901297.5,34535,34.27,370,2020-07-21,15.42
1637,1638.0,inwerpsel,103.95,11859,4133,101.35,129.79,132.83,1109784.91,5138,43.33,206,2021-07-10,7.55
1638,1639.0,ericliu17,103.94,8471,3571,98.88,147.63,156.88,708211.98,3371,39.79,235,2021-09-23,14.86
1639,1640.0,se_yuuki,103.94,1619,1117,100.59,137.18,141.83,64096.9,685,42.31,174,2020-08-15,13.85
1640,1641.0,aerran,103.94,4836,2554,101.21,147.64,157.77,424384.74,1878,38.83,120,2021-08-25,14.49
1641,1642.0,acsim,103.93,3222,1570,103.08,127.64,153.02,157358.71,1371,42.55,99,2021-09-12,6.54
1642,1643.0,rasuulah,103.93,3855,1562,100.13,133.88,143.93,95397.57,1445,37.48,112,2018-09-29,11.03
1643,1644.0,isaaclowk,103.9,2748,1885,102.45,132.09,136.74,246526.02,1274,46.36,301,2019-07-14,9.29
1644,1645.0,ekuplosion,103.88,1502,1265,103.05,144.69,151.84,139446.07,585,38.95,102,2021-04-14,11.21
1645,1646.0,adamhawkins,103.85,3368,2101,101.79,140.66,147.17,295132.47,1267,37.62,75,2021-09-16,10.99
1646,1647.0,67ɢ sᴘʀɪɴɢ ᴇɴᴊ�..,103.84,2056,1422,102.51,140.01,144.19,145454.3,864,42.02,27,2021-09-23,12.84
1647,1648.0,faker121,103.84,4164,1132,96.87,137.11,144.32,45365.84,1616,38.81,282,2018-04-09,13.49
1648,1649.0,xtrenuous,103.82,2288,1787,102.91,135.89,144.89,219029.77,977,42.7,151,2021-09-20,9.83
1649,1650.0,hebibuki,103.82,22476,4876,97.76,134.83,136.83,1984653.59,9313,41.44,181,2021-09-22,11.38
1650,1651.0,lavedon,103.81,2043,1185,101.91,134.46,139.07,67702.87,948,46.4,82,2021-07-11,12.0
1651,1652.0,snowpeopld,103.8,4545,2727,101.62,149.13,171.61,409516.46,2073,45.61,234,2020-12-23,11.58
1652,1653.0,dumbutgood,103.8,1649,1237,102.36,137.01,145.85,147401.1,690,41.84,149,2021-04-29,10.44
1653,1654.0,khaikhai2,103.76,6789,3560,100.42,147.54,163.33,623625.55,3330,49.05,98,2021-09-12,12.47
1654,1655.0,Andre ☂️ not a real typ..,103.74,31769,3978,93.29,159.54,165.38,1631779.87,11612,36.55,447,2021-09-01,13.52
1655,1656.0,aji3,103.73,51099,5563,90.59,150.6,155.6,4183363.51,18956,37.1,408,2021-09-23,16.9
1656,1657.0,THIS IS AN OLD ACCOUNT NEW ..,103.73,4298,2491,101.05,162.39,173.94,269657.77,1907,44.37,358,2021-09-20,15.05
1657,1658.0,dananbookworm,103.7,2646,1594,95.2,149.74,157.27,145182.8,1249,47.2,83,2021-09-19,20.37
1658,1659.0,reyquexd,103.62,2486,1904,102.6,134.05,137.5,233225.19,1141,45.9,102,2021-09-13,9.37
1659,1660.0,mill..,103.61,2683,1938,102.84,144.36,157.74,247257.47,1192,44.43,123,2021-09-07,11.3
1660,1661.0,trmpCmpgnWasSurveiled illeg..,103.61,1833,1433,102.01,140.72,145.53,142029.16,837,45.66,133,2020-09-20,13.05
1661,1662.0,cactus_juice,103.6,3005,2116,101.89,144.0,152.22,282353.98,1362,45.32,136,2020-10-21,11.56
1662,1663.0,kp132124,103.58,3784,2570,102.36,137.57,140.6,359343.31,1775,46.91,174,2021-02-11,10.56
1663,1664.0,leejaypiqq,103.58,13126,3315,96.21,134.5,143.7,457674.95,5240,39.92,169,2021-09-22,11.87
1664,1665.0,pranavkum123,103.58,3221,1987,102.38,142.62,151.18,274978.79,1178,36.57,90,2021-09-08,10.85
1665,1666.0,edmundtyw1,103.57,3479,2426,101.78,139.12,146.91,336452.65,1685,48.43,99,2021-09-16,11.67
1666,1667.0,anonion,103.56,1640,1355,102.42,137.21,143.12,157877.21,732,44.63,214,2021-09-05,11.3
1667,1668.0,ergosolo,103.56,43565,3947,93.97,141.14,151.18,773226.65,19903,45.69,348,2021-09-16,17.0
1668,1669.0,zorgolong99,103.53,2042,1298,98.98,141.13,153.21,98944.39,849,41.58,38,2021-09-08,16.7
1669,1670.0,dapu..,103.5,4103,2546,101.38,155.22,165.41,356510.97,1728,42.12,107,2021-09-15,18.6
1670,1671.0,t2fast4u,103.49,6275,3229,100.93,136.27,141.2,567297.49,2520,40.16,326,2021-09-15,10.7
1671,1672.0,astroqueen,103.48,1982,1516,102.29,135.05,141.14,176555.11,928,46.82,157,2019-06-07,11.8
1672,1673.0,sprenkelz,103.47,3652,2352,101.99,138.86,152.14,329166.36,1471,40.28,88,2021-09-05,11.86
1673,1674.0,gnurdux,103.47,8090,1366,96.57,127.97,130.27,13939.37,3512,43.41,80,2017-09-17,9.73
1674,1675.0,quackeda,103.44,3058,1876,101.41,139.5,146.97,276759.24,1272,41.6,108,2021-09-01,11.12
1675,1676.0,namtrac..,103.44,12329,3835,98.51,138.6,146.39,1040237.04,4339,35.19,273,2021-06-18,13.61
1676,1677.0,y4mz,103.43,4725,2401,100.12,137.43,149.78,423245.19,2127,45.02,247,2019-07-21,10.83
1677,1678.0,lucc,103.39,2591,1749,101.94,134.32,140.04,226407.14,1130,43.61,61,2021-08-31,9.65
1678,1679.0,indires,103.37,10421,3115,87.29,142.72,151.37,518666.44,3634,34.87,274,2021-09-19,22.65
1679,1680.0,zen529,103.37,10698,2694,97.03,132.87,139.76,906514.78,4937,46.15,302,2021-09-03,9.67
1680,1681.0,imhidayat,103.36,16122,4640,96.41,151.02,159.03,1411847.01,6495,40.29,166,2021-09-21,14.23
1681,1682.0,krakeneggs,103.35,4467,2594,98.92,148.77,162.28,360978.38,1887,42.24,143,2021-06-23,14.65
1682,1683.0,akza,103.33,3612,2399,101.36,134.65,141.54,339312.47,1591,44.05,218,2020-01-25,10.09
1683,1684.0,ツ,103.31,3094,1228,99.12,146.04,152.64,34077.72,918,29.67,142,2021-03-16,14.91
1684,1685.0,cypher26,103.29,2479,1587,98.53,144.03,158.11,107812.16,1143,46.11,276,2019-12-14,19.09
1685,1686.0,exdunn,103.29,5694,2182,97.99,131.32,136.96,147681.41,2300,40.39,247,2020-11-17,11.6
1686,1687.0,dafpogi,103.29,9997,2286,95.39,136.68,143.64,180377.57,4286,42.87,222,2019-03-26,12.36
1687,1688.0,timgan,103.28,1873,1441,102.72,131.71,146.75,167974.86,678,36.2,72,2021-09-19,8.33
1688,1689.0,maewen,103.27,6525,3130,97.79,142.39,147.56,488243.3,2578,39.51,288,2020-04-11,13.15
1689,1690.0,creamdonut,103.27,9463,3366,92.51,144.11,154.8,488697.06,3817,40.34,148,2021-09-07,18.43
1690,1691.0,angelic_devil,103.27,30817,4992,96.52,143.7,152.43,2691358.61,12614,40.93,576,2021-09-17,12.41
1691,1692.0,beasted6969,103.26,2044,1652,102.8,128.69,134.64,194122.5,827,40.46,85,2021-09-19,8.3
1692,1693.0,specterr,103.24,5014,2124,100.12,135.08,141.34,430185.53,1829,36.48,268,2021-07-21,8.94
1693,1694.0,sebastiuon,103.24,3511,1838,98.41,136.18,146.03,155609.69,1560,44.43,195,2021-07-07,12.24
1694,1695.0,tpyoedfza,103.21,12604,3093,95.5,137.72,144.51,1060540.36,4905,38.92,283,2021-09-17,12.14
1695,1696.0,mkahue,103.21,5309,3173,100.98,140.16,151.76,500417.18,2065,38.9,224,2021-08-13,10.87
1696,1697.0,mastersushichef,103.2,6242,3087,99.3,136.32,142.09,529767.81,2336,37.42,217,2021-01-11,12.43
1697,1698.0,carve,103.2,19022,4073,94.95,135.78,140.35,1282219.12,6837,35.94,127,2021-09-12,12.86
1698,1699.0,rayymonddd,103.2,5794,1722,93.99,142.55,152.8,167377.09,2343,40.44,173,2019-07-19,14.98
1699,1700.0,teachman,103.18,3714,2325,101.28,141.03,144.58,345402.6,1640,44.16,96,2019-05-24,10.7
1700,1701.0,zergkiller,103.16,28168,4637,94.71,147.71,152.06,2278290.32,9784,34.73,212,2021-09-18,14.03
1701,1702.0,vystoric,103.15,2443,1563,100.56,137.03,139.85,200910.76,1052,43.06,105,2021-08-29,12.91
1702,1703.0,nickmanning214,103.11,4729,1561,96.58,137.98,145.55,34180.24,1866,39.46,103,2019-12-31,13.48
1703,1704.0,driftbreeze,103.1,16839,4787,96.46,136.36,139.98,1516910.95,6396,37.98,352,2021-09-15,11.78
1704,1705.0,_sarim_,103.09,6668,2742,96.56,153.06,177.7,455814.08,2887,43.3,304,2021-08-15,13.99
1705,1706.0,arandazzo829,103.09,2933,1076,98.96,136.28,144.8,54321.44,1185,40.4,114,2021-08-10,12.4
1706,1707.0,walker49sull,103.08,1557,1066,101.29,133.52,135.69,53356.14,659,42.32,143,2017-10-02,11.78
1707,1708.0,garblovian,103.06,19873,3083,94.31,130.82,136.81,1631998.36,6880,34.62,378,2021-08-31,10.75
1708,1709.0,buthee,103.06,2116,1344,102.26,144.35,161.37,178933.83,820,38.75,70,2021-08-06,10.26
1709,1710.0,armadyz,103.05,5175,2427,93.37,140.52,146.54,273936.94,2314,44.71,148,2021-08-14,18.41
1710,1711.0,wuche..,103.05,1737,1378,102.39,139.25,148.0,160064.8,656,37.77,224,2021-08-28,11.32
1711,1712.0,poopdie,103.04,1821,1219,100.58,139.93,149.05,158209.25,680,37.34,300,2021-02-21,11.62
1712,1713.0,aydoohhkb,103.04,4093,2728,101.27,141.61,149.53,393353.39,1699,41.51,277,2021-07-30,10.99
1713,1714.0,nagata..,103.03,1776,1302,102.26,132.47,139.93,141650.59,705,39.7,90,2020-09-27,10.18
1714,1715.0,wbcracer,103.01,5960,3205,98.79,145.72,155.4,529665.73,2532,42.48,272,2021-08-10,14.35
1715,1716.0,nnajko,102.99,4021,2247,100.92,130.33,133.73,322355.54,1742,43.32,132,2020-03-12,8.76
1716,1717.0,pattzach2,102.98,1952,1532,101.56,138.45,145.87,173003.0,843,43.19,81,2021-03-04,13.67
1717,1718.0,vertikal888,102.96,4115,1019,89.52,132.31,138.72,53011.18,1649,40.07,263,2021-07-18,15.93
1718,1719.0,teodoriux13,102.95,7763,3425,97.2,136.21,144.19,600783.06,3335,42.96,179,2020-11-27,13.1
1719,1720.0,naka__,102.94,20578,3263,92.12,145.21,154.8,1066767.95,6378,30.99,109,2021-09-18,15.42
1720,1721.0,lepayo,102.9,2765,1324,97.82,131.78,136.5,74978.5,1199,43.36,145,2021-09-07,11.81
1721,1722.0,devastated,102.9,3250,1537,99.31,147.75,170.59,246245.68,1092,33.6,131,2021-09-04,12.95
1722,1723.0,samfpandi,102.89,1751,1467,101.87,139.35,157.55,166465.3,842,48.09,65,2021-07-22,11.76
1723,1724.0,dragonsnake,102.88,3606,1425,92.1,140.23,146.11,16509.79,1577,43.73,264,2019-04-17,24.81
1724,1725.0,krakatoafoon,102.87,8240,2480,95.84,128.57,136.88,388848.36,3760,45.63,127,2019-02-13,9.4
1725,1726.0,jasspie,102.87,1687,1267,101.66,140.81,151.7,140530.05,764,45.29,63,2021-03-23,12.98
1726,1727.0,blefas9,102.86,1719,1271,101.7,132.34,143.7,147664.76,738,42.93,128,2021-08-30,10.95
1727,1728.0,kostia244,102.85,7466,3112,99.64,140.12,144.48,644604.7,3625,48.55,271,2021-08-08,13.9
1728,1729.0,polter..,102.85,2417,1640,101.61,142.42,167.87,216728.88,1016,42.04,119,2021-09-15,9.88
1729,1730.0,jpngfile,102.84,11053,1786,88.32,134.55,148.25,98013.13,4166,37.69,127,2021-02-15,15.48
1730,1731.0,tamas,102.83,26227,2276,89.9,137.39,140.6,193250.9,11019,42.01,166,2021-09-12,14.38
1731,1732.0,ahmadalashtar01,102.83,11698,3484,92.27,151.81,174.54,586554.28,4691,40.1,132,2021-08-15,16.56
1732,1733.0,supersam317,102.83,2617,1665,100.51,134.55,141.58,217729.72,1070,40.89,126,2021-07-20,11.3
1733,1734.0,neilpran..,102.82,2065,1546,102.01,139.25,147.16,189036.19,931,45.08,101,2021-09-04,13.22
1734,1735.0,exyia,102.81,11491,3362,100.38,139.4,143.96,499039.19,5065,44.08,161,2021-09-14,11.79
1735,1736.0,zefanya24k,102.81,2830,1940,101.56,139.57,146.74,258426.31,1239,43.78,103,2021-09-16,13.81
1736,1737.0,dvorakuser1987,102.81,7950,1489,91.84,136.51,140.41,52867.06,3042,38.26,253,2021-09-23,11.83
1737,1738.0,clairo,102.8,4875,2305,100.3,139.58,168.74,423660.62,1749,35.88,204,2020-12-07,8.17
1738,1739.0,kimjongi..,102.79,7750,2590,100.1,134.7,144.26,413693.5,3310,42.71,214,2019-08-20,8.73
1739,1740.0,awestrike,102.79,2765,2065,101.41,137.8,141.19,257884.89,1273,46.04,104,2021-08-16,12.96
1740,1741.0,laserelite,102.67,14767,4269,98.48,139.04,141.08,1278246.37,5903,39.97,299,2021-09-12,12.11
1741,1742.0,derherro,102.67,3049,2082,101.72,129.9,134.09,270062.41,1239,40.64,151,2021-03-20,9.89
1742,1743.0,tzak,102.67,1629,1344,101.55,132.0,139.45,152727.76,760,46.65,72,2021-01-19,11.37
1743,1744.0,tahs1,102.63,1904,1471,101.92,133.19,137.17,171863.72,804,42.23,103,2021-08-24,9.88
1744,1745.0,nawid113,102.6,7983,3065,93.24,135.98,143.05,417195.39,3527,44.18,125,2021-07-06,15.01
1745,1746.0,angel_j,102.6,1881,1370,101.32,138.39,150.03,125855.15,769,40.88,136,2021-07-19,11.3
1746,1747.0,error_username_not_..,102.58,1902,1176,101.04,152.71,160.68,130216.97,657,34.54,468,2020-10-29,14.22
1747,1748.0,philivox,102.52,3512,2323,100.32,142.94,151.52,329212.55,1584,45.1,111,2021-04-14,12.63
1748,1749.0,mohmadrid0,102.5,4163,2218,100.1,141.39,149.54,358820.03,2311,55.51,117,2021-09-20,14.59
